#Study : Study 28-03-17 19h04m
#Date : 20170328 19:12:37
#Version : 6.3.6059.1
#TestRunDate : 20170328 19:08:01.306 (-04:00)
#Tracker : Model-Tobii T60, Freq-60Hz, Screen Size(cms)-{Width=33.7, Height=27}, Screen Res-{Width=1920, Height=1080}, Distance(Resp)-60cm 

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	TimeSignal	GazeLeftx	GazeLefty	GazeRightx	GazeRighty	PupilLeft	PupilRight	DistanceLeft	DistanceRight	CameraLeftX	CameraLeftY	CameraRightX	CameraRightY	ValidityLeft	ValidityRight	GazeX	GazeY	GazeAOI	InterpolatedGazeX	InterpolatedGazeY	GazeEventType	GazeVelocityAngle	SaccadeSeq	SaccadeStart	SaccadeDuration	FixationSeq	FixationX	FixationY	FixationStart	FixationDuration	FixationAOI	PostMarker	Annotation	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850294		48898	-1	-1	744	923	-1	3.481308	-1	763.8533	-1	-1	0.5914965	0.5911921	4	0	744	923		744	923		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850316		48927	64	1058	-1	-1	2.666809	-1	762.2173	-1	0.7350807	0.5838467	-1	-1	0	4	64	1058		64	1058		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850350		48952	158	877	217	804	2.786774	2.977936	762.2569	763.9012	0.735315	0.583495	0.5930701	0.5895224	0	0	188	840		188	840		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850380		48977	1083	414	-1	-1	2.147339	-1	762.1531	-1	0.7356073	0.5837549	0.5910028	0.5879179	0	0	1083	414		1083	414		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850409		49002	812	813	153	981	2.874496	3.409576	762.2631	763.9952	0.7356615	0.5837397	0.5911769	0.5876992	0	0	482	897		482	897		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850438		49033	637	755	629	603	3.156952	3.316467	762.4305	763.7238	0.7356083	0.583627	0.5930239	0.5893423	0	0	633	679		633	679		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850457		49061	585	647	-1	-1	3.274414	-1	762.8008	-1	0.735438	0.5836653	-1	-1	0	4	585	647		585	647		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850488		49090	524	608	-1	-1	3.290649	-1	762.7079	-1	0.7351212	0.583768	0.5913101	0.588389	0	0	524	608		524	608		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850517		49115	551	680	57	722	3.265076	3.018631	762.5844	758.1653	0.7348982	0.5837371	0.5911666	0.5884698	0	0	304	701		304	701		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850547		49142	557	610	-1	-1	3.342484	-1	762.6848	-1	0.7347872	0.5837294	0.591032	0.5881029	0	0	557	610		557	610		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850568		49171	615	636	-1	-1	3.204086	-1	762.9005	-1	0.7347329	0.5837491	-1	-1	0	4	615	636		615	636		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850598		49200	529	649	93	835	3.34848	3.253693	762.9019	757.2438	0.7347139	0.5838082	0.5906872	0.5888009	0	0	311	742		311	742		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850628		49225	416	605	554	666	3.361374	3.509567	762.7278	764.7471	0.7348665	0.5838779	0.5922769	0.5902237	0	0	485	636		485	636		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850656		49251	127	797	167	645	3.193649	3.548782	763.3675	764.9945	0.7358775	0.5840961	0.5935912	0.5903493	0	0	147	721		147	721		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850685		49280	-1	-1	7	640	-1	3.544571	-1	765.1003	0.7363421	0.5844445	0.5943826	0.5905633	0	0	7	640		7	640		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850714		49309	-1	-1	-1	-1	-1	-1	-1	-1	0.7363623	0.5845078	0.5943851	0.590647	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850743		49338	-1	-1	-1	-1	-1	-1	-1	-1	0.7364364	0.5845075	0.5944364	0.5906202	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850773		49367	-1	-1	-1	-1	-1	-1	-1	-1	0.7365925	0.5845647	0.5945032	0.5907031	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850801		49396	-1	-1	-1	-1	-1	-1	-1	-1	0.7367043	0.5846162	0.5945836	0.5907263	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850830		49425	-1	-1	-1	-1	-1	-1	-1	-1	0.7368101	0.5847706	0.594712	0.5907795	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850859		49454	-1	-1	-1	-1	-1	-1	-1	-1	0.7371809	0.5850964	0.5952251	0.5910434	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850888		49483	-1	-1	-1	-1	-1	-1	-1	-1	0.7378495	0.5859842	0.5964028	0.5916164	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850917		49512	-1	-1	-1	-1	-1	-1	-1	-1	0.7381002	0.5863908	0.5968286	0.5919993	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850945		49541	-1	-1	-1	-1	-1	-1	-1	-1	0.7381901	0.5864269	0.5968559	0.5921406	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190850973		49570	-1	-1	-1	-1	-1	-1	-1	-1	0.7382897	0.5864715	0.596823	0.5922253	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851000		49598	-1	-1	-1	-1	-1	-1	-1	-1	0.7384652	0.5864341	0.5969738	0.5921385	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851028		49625	-1	-1	-1	-1	-1	-1	-1	-1	0.7386159	0.5864002	0.5971301	0.5920644	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851055		49653	-1	-1	7	892	-1	3.490341	-1	765.7997	0.7388155	0.5863898	0.5973327	0.5920573	0	0	7	892		7	892		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851083		49680	-1	-1	-1	-1	-1	-1	-1	-1	0.7389333	0.5863203	0.5974346	0.5919373	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851102		49707	-1	-1	-1	-1	-1	-1	-1	-1	0.7390657	0.5861757	-1	-1	0	4	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851123		49735	-1	-1	-1	-1	-1	-1	-1	-1	0.7392824	0.5860637	-1	-1	0	4	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851150		49760	-1	-1	-1	-1	-1	-1	-1	-1	0.7393944	0.5860472	-1	-1	0	4	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851174		49785	-1	-1	-1	-1	-1	-1	-1	-1	0.7395722	0.5859993	-1	-1	0	4	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851209		49810	-1	-1	-1	-1	-1	-1	-1	-1	0.7397228	0.586044	0.5980278	0.5913309	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851238		49835	-1	-1	13	912	-1	3.449554	-1	765.5384	0.7398471	0.586128	0.5981163	0.5913371	0	0	13	912		13	912		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851266		49861	-1	-1	-1	-1	-1	-1	-1	-1	0.740019	0.5862972	0.5982693	0.5913934	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851296		49890	-1	-1	-1	-1	-1	-1	-1	-1	0.7400827	0.5863798	0.5983016	0.5915269	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851323		49919	-1	-1	43	909	-1	3.574402	-1	765.2504	0.7400966	0.5864457	0.5982873	0.5916084	0	0	43	909		43	909		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851352		49947	-1	-1	-1	-1	-1	-1	-1	-1	0.740026	0.5865025	0.598175	0.5916836	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851381		49976	-1	-1	-1	-1	-1	-1	-1	-1	0.7398896	0.5864902	0.5980756	0.5917108	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851410		50005	-1	-1	41	934	-1	3.898956	-1	765.0823	0.7398229	0.5864993	0.5980013	0.5917383	0	0	41	934		41	934		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851438		50034	-1	-1	-1	-1	-1	-1	-1	-1	0.7397571	0.586449	0.5979236	0.5917007	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851467		50062	-1	-1	-1	-1	-1	-1	-1	-1	0.7396957	0.5864171	0.5978724	0.5916888	0	0	-1	-1		-1	-1		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851496		50091	2	927	-1	-1	3.548645	-1	763.6823	-1	0.7386646	0.5855753	0.5964405	0.5911283	0	0	2	927		2	927		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851526		50120	467	762	157	876	3.558014	3.295639	763.257	759.1771	0.7366728	0.5842218	0.5930094	0.5890041	0	0	312	819		312	819		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851556		50150	618	649	10	934	3.552612	3.495331	763.2531	758.8832	0.7357899	0.5837083	0.5920841	0.5885629	0	0	314	792		314	792		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851584		50179	702	596	85	772	3.516998	2.991348	763.1436	758.5543	0.7356494	0.5836867	0.5917968	0.5890574	0	0	394	684		394	684		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851615		50208	716	631	-1	-1	3.62262	-1	763.0675	-1	0.735588	0.5837725	0.5915377	0.5890775	0	0	716	631		716	631		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851645		50238	694	606	-1	-1	3.707352	-1	763.0139	-1	0.7355747	0.5838043	0.591358	0.5897259	0	0	694	606		694	606		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851681		50268	693	588	-1	-1	3.677094	-1	763.0302	-1	0.7355852	0.5838451	-1	-1	0	4	693	588		693	588		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851710		50298	681	559	-1	-1	3.644363	-1	762.9462	-1	0.7356049	0.5839015	0.5914768	0.5891373	0	0	681	559		681	559		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851740		50333	677	607	754	595	3.747635	3.447983	762.7269	764.6426	0.7356648	0.5839469	0.5929403	0.5904241	0	0	716	601		716	601		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851771		50363	653	598	-1	-1	3.650604	-1	762.7089	-1	0.7356949	0.5839998	0.5914349	0.589174	0	0	653	598		653	598		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851801		50393	678	572	-1	-1	3.610062	-1	762.7028	-1	0.7357123	0.5840045	0.5915534	0.5895141	0	0	678	572		678	572		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851831		50423	679	575	-1	-1	3.588547	-1	762.7253	-1	0.7357022	0.5840115	0.5915393	0.5892346	0	0	679	575		679	575		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851862		50453	690	559	104	842	3.51976	3.42337	762.7376	757.4945	0.7356969	0.5839902	0.5915527	0.5895036	0	0	397	700		397	700		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851892		50484	688	565	-1	-1	3.543488	-1	762.6763	-1	0.7357174	0.5839067	0.5914652	0.5892916	0	0	688	565		688	565		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851922		50514	691	545	-1	-1	3.473297	-1	762.7769	-1	0.7358248	0.5838119	0.5915762	0.5893026	0	0	691	545		691	545		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851952		50545	701	557	220	920	3.515793	3.384155	762.6249	757.2284	0.7359091	0.5837276	0.5916235	0.5888282	0	0	460	738		460	738		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190851981		50575	864	394	-1	-1	3.411224	-1	762.5905	-1	0.7354448	0.5829596	0.5908516	0.5878842	0	0	864	394		864	394		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852013		50604	934	246	-1	-1	3.371307	-1	762.3027	-1	0.7349554	0.5819894	-1	-1	0	4	934	246		934	246		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852046		50633	938	291	-1	-1	3.484863	-1	762.1622	-1	0.7351809	0.5820654	-1	-1	0	4	938	291		938	291		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852079		50666	931	283	-1	-1	3.549759	-1	761.789	-1	0.7353893	0.5821446	-1	-1	0	4	931	283		931	283		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852111		50699	944	269	-1	-1	3.455795	-1	761.7548	-1	0.7356794	0.5822573	-1	-1	0	4	944	269		944	269		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852141		50732	928	313	1147	377	3.383545	2.862534	761.6642	763.9055	0.7359797	0.5823286	0.5929497	0.5888634	0	0	1038	345		1038	345		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852171		50765	941	248	1050	383	3.368958	3.132187	761.3096	763.5594	0.736164	0.5823593	0.5930988	0.5889062	0	0	996	316		996	316		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852199		50794	1023	198	173	916	3.233902	3.248291	761.3784	754.9337	0.7363536	0.5823699	0.5915453	0.5866735	0	0	598	557		598	557		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852228		50823	975	263	1170	356	3.247147	2.791901	761.0986	763.3883	0.7364797	0.5823357	0.5933768	0.5887913	0	0	1072	310		1072	310		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852257		50852	946	294	1049	381	3.280502	3.100113	761.0125	763.2866	0.7365607	0.5822983	0.5934669	0.5887211	0	0	998	338		998	338		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852289		50881	954	246	-1	-1	3.311066	-1	760.9706	-1	0.736623	0.5822511	-1	-1	0	4	954	246		954	246		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852321		50910	965	290	-1	-1	3.375809	-1	761.085	-1	0.7366959	0.5821299	-1	-1	0	4	965	290		965	290		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852355		50940	947	300	-1	-1	3.311493	-1	760.8462	-1	0.736647	0.5819584	-1	-1	0	4	947	300		947	300		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852384		50974	941	312	1143	337	3.323547	2.774155	760.7811	763.0263	0.7366254	0.5818763	0.593486	0.5883933	0	0	1042	324		1042	324		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852413		51007	955	285	1085	418	3.325775	2.988831	760.6716	762.8925	0.7365823	0.5818698	0.5934241	0.5884196	0	0	1020	352		1020	352		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852442		51036	947	308	954	466	3.346588	3.297333	760.5842	762.5942	0.7365583	0.5819044	0.5933412	0.588483	0	0	950	387		950	387		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852474		51065	930	331	1184	414	3.380554	2.615509	760.487	762.4233	0.7365389	0.5819809	0.5933008	0.5885718	0	0	1057	372		1057	372		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852506		51095	962	292	-1	-1	3.339783	-1	760.4446	-1	0.7365316	0.5820057	-1	-1	0	4	962	292		962	292		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852535		51127	959	288	1202	363	3.222458	2.609039	760.3874	762.3157	0.7365209	0.5820054	0.5932637	0.5886229	0	0	1080	326		1080	326		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852563		51158	990	235	1220	393	3.217422	2.546204	760.3798	762.2575	0.7365265	0.5819782	0.593255	0.5886299	0	0	1105	314		1105	314		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852592		51187	962	278	1041	495	3.298386	3.019806	760.371	762.342	0.7365515	0.5819686	0.5932682	0.5886254	0	0	1002	386		1002	386		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852621		51216	990	241	1092	373	3.185349	2.840042	760.374	762.5042	0.7365788	0.5819603	0.5933028	0.5886251	0	0	1041	307		1041	307		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852653		51245	1010	221	-1	-1	3.159988	-1	760.3866	-1	0.7366093	0.5818783	-1	-1	0	4	1010	221		1010	221		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852683		51274	963	331	-1	-1	3.263306	-1	760.4141	-1	0.7366415	0.5818797	-1	-1	0	4	963	331		963	331		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852714		51305	981	258	-1	-1	3.210754	-1	760.2968	-1	0.7366973	0.581829	-1	-1	0	4	981	258		981	258		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852748		51335	1025	170	-1	-1	3.085724	-1	760.5198	-1	0.736791	0.5817414	-1	-1	0	4	1025	170		1025	170		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852777		51367	991	305	1099	370	3.227966	2.866241	760.4457	762.8014	0.7368045	0.5816565	0.5934488	0.5883827	0	0	1045	338		1045	338		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852808		51400	974	314	-1	-1	3.27536	-1	760.3844	-1	0.7368135	0.5816894	-1	-1	0	4	974	314		974	314		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852839		51429	1037	232	-1	-1	3.108948	-1	760.2892	-1	0.7368785	0.581754	-1	-1	0	4	1037	232		1037	232		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852871		51460	980	259	1002	425	3.16835	3.143692	759.9843	762.2959	0.7370448	0.5818977	0.5936686	0.5885819	0	0	991	342		991	342		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852902		51492	995	250	1183	385	3.227676	2.76004	760.1235	762.2878	0.7373026	0.5820205	0.5939438	0.5886854	0	0	1089	318		1089	318		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852933		51524	979	257	-1	-1	3.280746	-1	759.8621	-1	0.73748	0.5822045	-1	-1	0	4	979	257		979	257		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852965		51554	964	276	-1	-1	3.331253	-1	760.058	-1	0.7376535	0.5822198	-1	-1	0	4	964	276		964	276		0																	
Study 28-03-17 19h04m	20170328	Anonymous 28-03-17 19h04m	19	MALE	WIN_20170322_13_31_04_Pro	TestImage	ET	20170328_190852995		51586	941	265	1196	360	3.328018	2.743942	760.0701	762.3648	0.7377468	0.5821901	0.5943772	0.5887001	0	0	1068	312		1068	312		0																	
